city_id,city_name,prefecture_name,year,population
4206,白石市,宮城県,2014,36459
4206,白石市,宮城県,2015,35965
4206,白石市,宮城県,2016,35429
4206,白石市,宮城県,2017,35026
4206,白石市,宮城県,2018,34520
4206,白石市,宮城県,2019,34008
4206,白石市,宮城県,2020,33438
4207,名取市,宮城県,1995,61025
4207,名取市,宮城県,1996,62223
4207,名取市,宮城県,1997,63437
4207,名取市,宮城県,1998,64369
4207,名取市,宮城県,1999,65215
4207,名取市,宮城県,2000,66319
4207,名取市,宮城県,2001,67119
4207,名取市,宮城県,2002,67528
4207,名取市,宮城県,2003,68019
4207,名取市,宮城県,2004,68260
4207,名取市,宮城県,2005,68089
4207,名取市,宮城県,2006,68432
4207,名取市,宮城県,2007,68685
4207,名取市,宮城県,2008,69633
4207,名取市,宮城県,2009,70868
4207,名取市,宮城県,2010,72150
4207,名取市,宮城県,2011,72350
4207,名取市,宮城県,2012,71844
4207,名取市,宮城県,2013,72845
4207,名取市,宮城県,2014,74355
4207,名取市,宮城県,2015,75762
4207,名取市,宮城県,2016,76797
4207,名取市,宮城県,2017,77465
4207,名取市,宮城県,2018,78083
4207,名取市,宮城県,2019,78154
4207,名取市,宮城県,2020,78763
4208,角田市,宮城県,1995,35343
4208,角田市,宮城県,1996,35304
4208,角田市,宮城県,1997,35180
4208,角田市,宮城県,1998,35013
4208,角田市,宮城県,1999,34781
4208,角田市,宮城県,2000,34667
4208,角田市,宮城県,2001,34396
4208,角田市,宮城県,2002,34210
4208,角田市,宮城県,2003,34113
4208,角田市,宮城県,2004,33804
4208,角田市,宮城県,2005,33479
4208,角田市,宮城県,2006,33233
4208,角田市,宮城県,2007,33020
4208,角田市,宮城県,2008,32666
4208,角田市,宮城県,2009,32378
4208,角田市,宮城県,2010,32062
4208,角田市,宮城県,2011,31690
4208,角田市,宮城県,2012,31548
4208,角田市,宮城県,2013,31213
4208,角田市,宮城県,2014,30917
4208,角田市,宮城県,2015,30595
4208,角田市,宮城県,2016,30270
4208,角田市,宮城県,2017,29926
4208,角田市,宮城県,2018,29533
4208,角田市,宮城県,2019,29037
4208,角田市,宮城県,2020,28510
4209,多賀城市,宮城県,1995,59042
4209,多賀城市,宮城県,1996,59422
4209,多賀城市,宮城県,1997,59509
4209,多賀城市,宮城県,1998,59628
4209,多賀城市,宮城県,1999,59951
4209,多賀城市,宮城県,2000,60176
4209,多賀城市,宮城県,2001,60660
4209,多賀城市,宮城県,2002,60827
4209,多賀城市,宮城県,2003,61046
4209,多賀城市,宮城県,2004,61628
4209,多賀城市,宮城県,2005,61892
4209,多賀城市,宮城県,2006,62371
4209,多賀城市,宮城県,2007,62428
4209,多賀城市,宮城県,2008,62567
4209,多賀城市,宮城県,2009,62861
4209,多賀城市,宮城県,2010,62658
4209,多賀城市,宮城県,2011,62289
4209,多賀城市,宮城県,2012,61166
4209,多賀城市,宮城県,2013,61524
4209,多賀城市,宮城県,2014,61906
4209,多賀城市,宮城県,2015,62116
4209,多賀城市,宮城県,2016,62028
4209,多賀城市,宮城県,2017,62048
4209,多賀城市,宮城県,2018,61988
4209,多賀城市,宮城県,2019,62009
4209,多賀城市,宮城県,2020,61895
4211,岩沼市,宮城県,1995,39290
4211,岩沼市,宮城県,1996,39805
4211,岩沼市,宮城県,1997,39724
4211,岩沼市,宮城県,1998,40087
4211,岩沼市,宮城県,1999,40512
4211,岩沼市,宮城県,2000,40877
4211,岩沼市,宮城県,2001,41341
4211,岩沼市,宮城県,2002,41874
4211,岩沼市,宮城県,2003,42245
4211,岩沼市,宮城県,2004,42966
4211,岩沼市,宮城県,2005,43426
4211,岩沼市,宮城県,2006,43857
4211,岩沼市,宮城県,2007,44231
4211,岩沼市,宮城県,2008,44254
4211,岩沼市,宮城県,2009,44271
4211,岩沼市,宮城県,2010,44308
4211,岩沼市,宮城県,2011,43903
4211,岩沼市,宮城県,2012,43530
4211,岩沼市,宮城県,2013,43463
4211,岩沼市,宮城県,2014,43640
4211,岩沼市,宮城県,2015,43897
4211,岩沼市,宮城県,2016,44066
4211,岩沼市,宮城県,2017,44122
4211,岩沼市,宮城県,2018,43994
4211,岩沼市,宮城県,2019,44025
4211,岩沼市,宮城県,2020,43631
4212,登米市,宮城県,1995,98157
4212,登米市,宮城県,1996,97700
4212,登米市,宮城県,1997,97214
4212,登米市,宮城県,1998,96617
4212,登米市,宮城県,1999,95935
4212,登米市,宮城県,2000,95221
4212,登米市,宮城県,2001,94783
4212,登米市,宮城県,2002,93979
4212,登米市,宮城県,2003,93033
4212,登米市,宮城県,2004,92317
4212,登米市,宮城県,2005,91468
4212,登米市,宮城県,2006,90633
4212,登米市,宮城県,2007,89439
4212,登米市,宮城県,2008,88277
4212,登米市,宮城県,2009,87087
4212,登米市,宮城県,2010,86289
4212,登米市,宮城県,2011,85611
4212,登米市,宮城県,2012,85304
4212,登米市,宮城県,2013,84384
4212,登米市,宮城県,2014,84169
4212,登米市,宮城県,2015,83459
4212,登米市,宮城県,2016,82523
4212,登米市,宮城県,2017,81719
4212,登米市,宮城県,2018,80765
4212,登米市,宮城県,2019,79467
4212,登米市,宮城県,2020,78192
4213,栗原市,宮城県,1995,90330
4213,栗原市,宮城県,1996,89436
4213,栗原市,宮城県,1997,88698
4213,栗原市,宮城県,1998,87976
4213,栗原市,宮城県,1999,87400
4213,栗原市,宮城県,2000,86791
4213,栗原市,宮城県,2001,86020
4213,栗原市,宮城県,2002,85176
4213,栗原市,宮城県,2003,84375
4213,栗原市,宮城県,2004,83580
4213,栗原市,宮城県,2005,82588
4213,栗原市,宮城県,2006,81464
4213,栗原市,宮城県,2007,80526
4213,栗原市,宮城県,2008,79427
4213,栗原市,宮城県,2009,78337
4213,栗原市,宮城県,2010,77340
4213,栗原市,宮城県,2011,76202
4213,栗原市,宮城県,2012,75296
4213,栗原市,宮城県,2013,74195
4213,栗原市,宮城県,2014,73623
4213,栗原市,宮城県,2015,72439
4213,栗原市,宮城県,2016,71411
4213,栗原市,宮城県,2017,70186
4213,栗原市,宮城県,2018,69030
4213,栗原市,宮城県,2019,67905
4213,栗原市,宮城県,2020,66605
4214,東松島市,宮城県,1995,42894
4214,東松島市,宮城県,1996,43196
4214,東松島市,宮城県,1997,43437
4214,東松島市,宮城県,1998,43393
4214,東松島市,宮城県,1999,43635
4214,東松島市,宮城県,2000,43617
4214,東松島市,宮城県,2001,43409
4214,東松島市,宮城県,2002,43360
4214,東松島市,宮城県,2003,43558
4214,東松島市,宮城県,2004,43558
4214,東松島市,宮城県,2005,43627
4214,東松島市,宮城県,2006,43773
4214,東松島市,宮城県,2007,43710
4214,東松島市,宮城県,2008,43662
4214,東松島市,宮城県,2009,43506
4214,東松島市,宮城県,2010,43337
4214,東松島市,宮城県,2011,42277
4214,東松島市,宮城県,2012,40555
4214,東松島市,宮城県,2013,40266
4214,東松島市,宮城県,2014,40131
4214,東松島市,宮城県,2015,40107
4214,東松島市,宮城県,2016,40170
4214,東松島市,宮城県,2017,40161
4214,東松島市,宮城県,2018,40130
4214,東松島市,宮城県,2019,40001
4214,東松島市,宮城県,2020,39624
4215,大崎市,宮城県,1995,138239
4215,大崎市,宮城県,1996,138279
4215,大崎市,宮城県,1997,138588
4215,大崎市,宮城県,1998,139189
4215,大崎市,宮城県,1999,139693
4215,大崎市,宮城県,2000,139912
4215,大崎市,宮城県,2001,139855
4215,大崎市,宮城県,2002,139610
4215,大崎市,宮城県,2003,139529
4215,大崎市,宮城県,2004,139061
4215,大崎市,宮城県,2005,138880
4215,大崎市,宮城県,2006,138549
4215,大崎市,宮城県,2007,137779
4215,大崎市,宮城県,2008,137230
4215,大崎市,宮城県,2009,136178
4215,大崎市,宮城県,2010,135975
4215,大崎市,宮城県,2011,135483
4215,大崎市,宮城県,2012,135512
4215,大崎市,宮城県,2013,135117
4215,大崎市,宮城県,2014,135014
4215,大崎市,宮城県,2015,134100
4215,大崎市,宮城県,2016,133270
4215,大崎市,宮城県,2017,132447
4215,大崎市,宮城県,2018,131462
4215,大崎市,宮城県,2019,130112
4215,大崎市,宮城県,2020,128597
4216,富谷市,宮城県,1995,30081
4216,富谷市,宮城県,1996,31105
4216,富谷市,宮城県,1997,32626
4216,富谷市,宮城県,1998,33903
4216,富谷市,宮城県,1999,34806
4216,富谷市,宮城県,2000,35751
4216,富谷市,宮城県,2001,36617
4216,富谷市,宮城県,2002,37164
4216,富谷市,宮城県,2003,38571
4216,富谷市,宮城県,2004,40039
4216,富谷市,宮城県,2005,41397
4216,富谷市,宮城県,2006,42922
4216,富谷市,宮城県,2007,44161
4216,富谷市,宮城県,2008,45105
4216,富谷市,宮城県,2009,46162
4216,富谷市,宮城県,2010,47211
4216,富谷市,宮城県,2011,48100
4216,富谷市,宮城県,2012,49198
4216,富谷市,宮城県,2013,50072
4216,富谷市,宮城県,2014,51006
4216,富谷市,宮城県,2015,51702
4216,富谷市,宮城県,2016,52146
4216,富谷市,宮城県,2017,52345
4216,富谷市,宮城県,2018,52436
4216,富谷市,宮城県,2019,52374
4216,富谷市,宮城県,2020,52339
4301,刈田郡蔵王町,宮城県,1995,14246
4301,刈田郡蔵王町,宮城県,1996,14256
4301,刈田郡蔵王町,宮城県,1997,14223
4301,刈田郡蔵王町,宮城県,1998,14168
4301,刈田郡蔵王町,宮城県,1999,14153
4301,刈田郡蔵王町,宮城県,2000,14066
4301,刈田郡蔵王町,宮城県,2001,13968
4301,刈田郡蔵王町,宮城県,2002,13890
4301,刈田郡蔵王町,宮城県,2003,13844
4301,刈田郡蔵王町,宮城県,2004,13823
4301,刈田郡蔵王町,宮城県,2005,13776
4301,刈田郡蔵王町,宮城県,2006,13657
4301,刈田郡蔵王町,宮城県,2007,13555
4301,刈田郡蔵王町,宮城県,2008,13479
4301,刈田郡蔵王町,宮城県,2009,13350
4301,刈田郡蔵王町,宮城県,2010,13212
4301,刈田郡蔵王町,宮城県,2011,13121
4301,刈田郡蔵王町,宮城県,2012,13010
4301,刈田郡蔵王町,宮城県,2013,12908
4301,刈田郡蔵王町,宮城県,2014,12822
4301,刈田郡蔵王町,宮城県,2015,12686
4301,刈田郡蔵王町,宮城県,2016,12539
4301,刈田郡蔵王町,宮城県,2017,12375
4301,刈田郡蔵王町,宮城県,2018,12260
4301,刈田郡蔵王町,宮城県,2019,12031
4301,刈田郡蔵王町,宮城県,2020,11759
4302,刈田郡七ヶ宿町,宮城県,1995,2186
4302,刈田郡七ヶ宿町,宮城県,1996,2176
4302,刈田郡七ヶ宿町,宮城県,1997,2163
4302,刈田郡七ヶ宿町,宮城県,1998,2125
4302,刈田郡七ヶ宿町,宮城県,1999,2084
4302,刈田郡七ヶ宿町,宮城県,2000,2082
4302,刈田郡七ヶ宿町,宮城県,2001,2031
4302,刈田郡七ヶ宿町,宮城県,2002,1990
4302,刈田郡七ヶ宿町,宮城県,2003,1991
4302,刈田郡七ヶ宿町,宮城県,2004,1944
4302,刈田郡七ヶ宿町,宮城県,2005,1916
4302,刈田郡七ヶ宿町,宮城県,2006,1912
4302,刈田郡七ヶ宿町,宮城県,2007,1890
4302,刈田郡七ヶ宿町,宮城県,2008,1851
4302,刈田郡七ヶ宿町,宮城県,2009,1807
4302,刈田郡七ヶ宿町,宮城県,2010,1744
4302,刈田郡七ヶ宿町,宮城県,2011,1710
4302,刈田郡七ヶ宿町,宮城県,2012,1655
4302,刈田郡七ヶ宿町,宮城県,2013,1643
4302,刈田郡七ヶ宿町,宮城県,2014,1601
4302,刈田郡七ヶ宿町,宮城県,2015,1549
4302,刈田郡七ヶ宿町,宮城県,2016,1504
4302,刈田郡七ヶ宿町,宮城県,2017,1483
4302,刈田郡七ヶ宿町,宮城県,2018,1403
4302,刈田郡七ヶ宿町,宮城県,2019,1358
4302,刈田郡七ヶ宿町,宮城県,2020,1336
4321,柴田郡大河原町,宮城県,1995,21963
4321,柴田郡大河原町,宮城県,1996,22009
4321,柴田郡大河原町,宮城県,1997,22300
4321,柴田郡大河原町,宮城県,1998,22448
4321,柴田郡大河原町,宮城県,1999,22539
4321,柴田郡大河原町,宮城県,2000,22703
4321,柴田郡大河原町,宮城県,2001,22875
4321,柴田郡大河原町,宮城県,2002,23013
4321,柴田郡大河原町,宮城県,2003,23053
4321,柴田郡大河原町,宮城県,2004,23192
4321,柴田郡大河原町,宮城県,2005,23288
4321,柴田郡大河原町,宮城県,2006,23407
4321,柴田郡大河原町,宮城県,2007,23533
4321,柴田郡大河原町,宮城県,2008,23553
4321,柴田郡大河原町,宮城県,2009,23362
4321,柴田郡大河原町,宮城県,2010,23437
4321,柴田郡大河原町,宮城県,2011,23362
4321,柴田郡大河原町,宮城県,2012,23612
4321,柴田郡大河原町,宮城県,2013,23583
4321,柴田郡大河原町,宮城県,2014,23693
4321,柴田郡大河原町,宮城県,2015,23688
4321,柴田郡大河原町,宮城県,2016,23613
4321,柴田郡大河原町,宮城県,2017,23532
4321,柴田郡大河原町,宮城県,2018,23575
4321,柴田郡大河原町,宮城県,2019,23522
4321,柴田郡大河原町,宮城県,2020,23570
4322,柴田郡村田町,宮城県,1995,13573
4322,柴田郡村田町,宮城県,1996,13638
4322,柴田郡村田町,宮城県,1997,13572
4322,柴田郡村田町,宮城県,1998,13570
4322,柴田郡村田町,宮城県,1999,13488
4322,柴田郡村田町,宮城県,2000,13369
4322,柴田郡村田町,宮城県,2001,13312
4322,柴田郡村田町,宮城県,2002,13227
4322,柴田郡村田町,宮城県,2003,13182
4322,柴田郡村田町,宮城県,2004,13141
4322,柴田郡村田町,宮城県,2005,12962
4322,柴田郡村田町,宮城県,2006,12830
4322,柴田郡村田町,宮城県,2007,12695
4322,柴田郡村田町,宮城県,2008,12545
4322,柴田郡村田町,宮城県,2009,12371
4322,柴田郡村田町,宮城県,2010,12259
4322,柴田郡村田町,宮城県,2011,12090
4322,柴田郡村田町,宮城県,2012,11923
4322,柴田郡村田町,宮城県,2013,11820
4322,柴田郡村田町,宮城県,2014,11670
4322,柴田郡村田町,宮城県,2015,11605
4322,柴田郡村田町,宮城県,2016,11475
4322,柴田郡村田町,宮城県,2017,11372
4322,柴田郡村田町,宮城県,2018,11214
4322,柴田郡村田町,宮城県,2019,11036
4322,柴田郡村田町,宮城県,2020,10752
4323,柴田郡柴田町,宮城県,1995,38289
4323,柴田郡柴田町,宮城県,1996,38440
4323,柴田郡柴田町,宮城県,1997,38506
4323,柴田郡柴田町,宮城県,1998,38544
4323,柴田郡柴田町,宮城県,1999,38820
4323,柴田郡柴田町,宮城県,2000,39074
4323,柴田郡柴田町,宮城県,2001,39087
4323,柴田郡柴田町,宮城県,2002,39179
4323,柴田郡柴田町,宮城県,2003,39210
4323,柴田郡柴田町,宮城県,2004,39266
4323,柴田郡柴田町,宮城県,2005,39317
4323,柴田郡柴田町,宮城県,2006,39278
4323,柴田郡柴田町,宮城県,2007,39230
4323,柴田郡柴田町,宮城県,2008,38874
4323,柴田郡柴田町,宮城県,2009,38698
4323,柴田郡柴田町,宮城県,2010,38491
4323,柴田郡柴田町,宮城県,2011,38264
4323,柴田郡柴田町,宮城県,2012,38366
4323,柴田郡柴田町,宮城県,2013,38412
4323,柴田郡柴田町,宮城県,2014,38439
4323,柴田郡柴田町,宮城県,2015,38278
4323,柴田郡柴田町,宮城県,2016,38254
4323,柴田郡柴田町,宮城県,2017,38124
4323,柴田郡柴田町,宮城県,2018,37835
4323,柴田郡柴田町,宮城県,2019,37768
4323,柴田郡柴田町,宮城県,2020,37401
4324,柴田郡川崎町,宮城県,1995,11066
4324,柴田郡川崎町,宮城県,1996,11104
4324,柴田郡川崎町,宮城県,1997,11185
4324,柴田郡川崎町,宮城県,1998,11226
4324,柴田郡川崎町,宮城県,1999,11286
4324,柴田郡川崎町,宮城県,2000,11263
4324,柴田郡川崎町,宮城県,2001,11175
4324,柴田郡川崎町,宮城県,2002,11094
4324,柴田郡川崎町,宮城県,2003,10974
4324,柴田郡川崎町,宮城県,2004,10877
4324,柴田郡川崎町,宮城県,2005,10833
4324,柴田郡川崎町,宮城県,2006,10719
4324,柴田郡川崎町,宮城県,2007,10556
4324,柴田郡川崎町,宮城県,2008,10431
4324,柴田郡川崎町,宮城県,2009,10284
4324,柴田郡川崎町,宮城県,2010,10148
4324,柴田郡川崎町,宮城県,2011,10046
4324,柴田郡川崎町,宮城県,2012,9845
4324,柴田郡川崎町,宮城県,2013,9643
4324,柴田郡川崎町,宮城県,2014,9565
4324,柴田郡川崎町,宮城県,2015,9409
4324,柴田郡川崎町,宮城県,2016,9213
4324,柴田郡川崎町,宮城県,2017,9052
4324,柴田郡川崎町,宮城県,2018,8862
4324,柴田郡川崎町,宮城県,2019,8727
4324,柴田郡川崎町,宮城県,2020,8567
4341,伊具郡丸森町,宮城県,1995,19428
4341,伊具郡丸森町,宮城県,1996,19152
4341,伊具郡丸森町,宮城県,1997,18946
4341,伊具郡丸森町,宮城県,1998,18794
4341,伊具郡丸森町,宮城県,1999,18607
4341,伊具郡丸森町,宮城県,2000,18412
4341,伊具郡丸森町,宮城県,2001,18138
4341,伊具郡丸森町,宮城県,2002,17901
4341,伊具郡丸森町,宮城県,2003,17685
4341,伊具郡丸森町,宮城県,2004,17534
4341,伊具郡丸森町,宮城県,2005,17348
4341,伊具郡丸森町,宮城県,2006,17114
4341,伊具郡丸森町,宮城県,2007,16793
4341,伊具郡丸森町,宮城県,2008,16529
4341,伊具郡丸森町,宮城県,2009,16257
4341,伊具郡丸森町,宮城県,2010,16033
4341,伊具郡丸森町,宮城県,2011,15729
4341,伊具郡丸森町,宮城県,2012,15421
4341,伊具郡丸森町,宮城県,2013,15134
4341,伊具郡丸森町,宮城県,2014,14960
4341,伊具郡丸森町,宮城県,2015,14726
4341,伊具郡丸森町,宮城県,2016,14385
4341,伊具郡丸森町,宮城県,2017,14105
4341,伊具郡丸森町,宮城県,2018,13767
4341,伊具郡丸森町,宮城県,2019,13467
4341,伊具郡丸森町,宮城県,2020,13111
4361,亘理郡亘理町,宮城県,1995,33285
4361,亘理郡亘理町,宮城県,1996,33829
4361,亘理郡亘理町,宮城県,1997,34397
4361,亘理郡亘理町,宮城県,1998,34906
4361,亘理郡亘理町,宮城県,1999,35309
4361,亘理郡亘理町,宮城県,2000,35518
4361,亘理郡亘理町,宮城県,2001,35521
4361,亘理郡亘理町,宮城県,2002,35577
4361,亘理郡亘理町,宮城県,2003,35713
4361,亘理郡亘理町,宮城県,2004,35874
4361,亘理郡亘理町,宮城県,2005,35912
4361,亘理郡亘理町,宮城県,2006,35957
4361,亘理郡亘理町,宮城県,2007,35918
4361,亘理郡亘理町,宮城県,2008,35815
4361,亘理郡亘理町,宮城県,2009,35703
4361,亘理郡亘理町,宮城県,2010,35648
4361,亘理郡亘理町,宮城県,2011,35211
4361,亘理郡亘理町,宮城県,2012,34091
4361,亘理郡亘理町,宮城県,2013,33824
4361,亘理郡亘理町,宮城県,2014,33859
4361,亘理郡亘理町,宮城県,2015,34083
4361,亘理郡亘理町,宮城県,2016,34045
4361,亘理郡亘理町,宮城県,2017,33932
4361,亘理郡亘理町,宮城県,2018,33725
4361,亘理郡亘理町,宮城県,2019,33564
4361,亘理郡亘理町,宮城県,2020,33432
4362,亘理郡山元町,宮城県,1995,18866
4362,亘理郡山元町,宮城県,1996,18826
4362,亘理郡山元町,宮城県,1997,18980
4362,亘理郡山元町,宮城県,1998,18903
4362,亘理郡山元町,宮城県,1999,18778
4362,亘理郡山元町,宮城県,2000,18661
4362,亘理郡山元町,宮城県,2001,18514
4362,亘理郡山元町,宮城県,2002,18326
4362,亘理郡山元町,宮城県,2003,18232
4362,亘理郡山元町,宮城県,2004,18031
4362,亘理郡山元町,宮城県,2005,17810
4362,亘理郡山元町,宮城県,2006,17672
4362,亘理郡山元町,宮城県,2007,17426
4362,亘理郡山元町,宮城県,2008,17168
4362,亘理郡山元町,宮城県,2009,17095
4362,亘理郡山元町,宮城県,2010,16892
4362,亘理郡山元町,宮城県,2011,15946
4362,亘理郡山元町,宮城県,2012,14226
4362,亘理郡山元町,宮城県,2013,13558
4362,亘理郡山元町,宮城県,2014,13186
4362,亘理郡山元町,宮城県,2015,12767
4362,亘理郡山元町,宮城県,2016,12557
4362,亘理郡山元町,宮城県,2017,12426
4362,亘理郡山元町,宮城県,2018,12361
4362,亘理郡山元町,宮城県,2019,12208
4362,亘理郡山元町,宮城県,2020,12160
4401,宮城郡松島町,宮城県,1995,17334
4401,宮城郡松島町,宮城県,1996,17451
4401,宮城郡松島町,宮城県,1997,17403
4401,宮城郡松島町,宮城県,1998,17359
4401,宮城郡松島町,宮城県,1999,17270
4401,宮城郡松島町,宮城県,2000,17174
4401,宮城郡松島町,宮城県,2001,17144
4401,宮城郡松島町,宮城県,2002,16990
4401,宮城郡松島町,宮城県,2003,16819
4401,宮城郡松島町,宮城県,2004,16649
4401,宮城郡松島町,宮城県,2005,16542
4401,宮城郡松島町,宮城県,2006,16420
4401,宮城郡松島町,宮城県,2007,16168
4401,宮城郡松島町,宮城県,2008,15863
4401,宮城郡松島町,宮城県,2009,15694
4401,宮城郡松島町,宮城県,2010,15540
4401,宮城郡松島町,宮城県,2011,15340
4401,宮城郡松島町,宮城県,2012,15255
4401,宮城郡松島町,宮城県,2013,15104
4401,宮城郡松島町,宮城県,2014,15024
4401,宮城郡松島町,宮城県,2015,14897
4401,宮城郡松島町,宮城県,2016,14807
4401,宮城郡松島町,宮城県,2017,14625
4401,宮城郡松島町,宮城県,2018,14410
4401,宮城郡松島町,宮城県,2019,14123
4401,宮城郡松島町,宮城県,2020,13838
4404,宮城郡七ヶ浜町,宮城県,1995,20844
4404,宮城郡七ヶ浜町,宮城県,1996,21026
4404,宮城郡七ヶ浜町,宮城県,1997,21202
4404,宮城郡七ヶ浜町,宮城県,1998,21392
4404,宮城郡七ヶ浜町,宮城県,1999,21479
4404,宮城郡七ヶ浜町,宮城県,2000,21562
4404,宮城郡七ヶ浜町,宮城県,2001,21487
4404,宮城郡七ヶ浜町,宮城県,2002,21548
4404,宮城郡七ヶ浜町,宮城県,2003,21519
4404,宮城郡七ヶ浜町,宮城県,2004,21650
4404,宮城郡七ヶ浜町,宮城県,2005,21557
4404,宮城郡七ヶ浜町,宮城県,2006,21299
4404,宮城郡七ヶ浜町,宮城県,2007,21296
4404,宮城郡七ヶ浜町,宮城県,2008,21247
4404,宮城郡七ヶ浜町,宮城県,2009,21094
4404,宮城郡七ヶ浜町,宮城県,2010,20991
4404,宮城郡七ヶ浜町,宮城県,2011,20675
4404,宮城郡七ヶ浜町,宮城県,2012,20133
4404,宮城郡七ヶ浜町,宮城県,2013,19810
4404,宮城郡七ヶ浜町,宮城県,2014,19669
4404,宮城郡七ヶ浜町,宮城県,2015,19395
4404,宮城郡七ヶ浜町,宮城県,2016,19222
4404,宮城郡七ヶ浜町,宮城県,2017,19137
4404,宮城郡七ヶ浜町,宮城県,2018,18915
4404,宮城郡七ヶ浜町,宮城県,2019,18757
4404,宮城郡七ヶ浜町,宮城県,2020,18629
4406,宮城郡利府町,宮城県,1995,25153
4406,宮城郡利府町,宮城県,1996,26229
4406,宮城郡利府町,宮城県,1997,27398
4406,宮城郡利府町,宮城県,1998,28442
4406,宮城郡利府町,宮城県,1999,29111
4406,宮城郡利府町,宮城県,2000,29797
4406,宮城郡利府町,宮城県,2001,30485
4406,宮城郡利府町,宮城県,2002,31089
4406,宮城郡利府町,宮城県,2003,31726
4406,宮城郡利府町,宮城県,2004,32108
4406,宮城郡利府町,宮城県,2005,32517
4406,宮城郡利府町,宮城県,2006,32792
4406,宮城郡利府町,宮城県,2007,33130
4406,宮城郡利府町,宮城県,2008,33413
4406,宮城郡利府町,宮城県,2009,33725
4406,宮城郡利府町,宮城県,2010,34171
4406,宮城郡利府町,宮城県,2011,34859
4406,宮城郡利府町,宮城県,2012,35224
4406,宮城郡利府町,宮城県,2013,35652
4406,宮城郡利府町,宮城県,2014,35942
4406,宮城郡利府町,宮城県,2015,36270
4406,宮城郡利府町,宮城県,2016,36282
4406,宮城郡利府町,宮城県,2017,36166
4406,宮城郡利府町,宮城県,2018,36096
4406,宮城郡利府町,宮城県,2019,36018
4406,宮城郡利府町,宮城県,2020,35928
4421,黒川郡大和町,宮城県,1995,22345
4421,黒川郡大和町,宮城県,1996,22854
4421,黒川郡大和町,宮城県,1997,23319
4421,黒川郡大和町,宮城県,1998,23669
4421,黒川郡大和町,宮城県,1999,24043
4421,黒川郡大和町,宮城県,2000,24161
4421,黒川郡大和町,宮城県,2001,24136
4421,黒川郡大和町,宮城県,2002,24241
4421,黒川郡大和町,宮城県,2003,24179
4421,黒川郡大和町,宮城県,2004,24202
4421,黒川郡大和町,宮城県,2005,24070
4421,黒川郡大和町,宮城県,2006,24060
4421,黒川郡大和町,宮城県,2007,23886
4421,黒川郡大和町,宮城県,2008,24282
4421,黒川郡大和町,宮城県,2009,24684
4421,黒川郡大和町,宮城県,2010,24825
4421,黒川郡大和町,宮城県,2011,25441
4421,黒川郡大和町,宮城県,2012,26175
4421,黒川郡大和町,宮城県,2013,26560
4421,黒川郡大和町,宮城県,2014,27097
4421,黒川郡大和町,宮城県,2015,27615
4421,黒川郡大和町,宮城県,2016,28152
4421,黒川郡大和町,宮城県,2017,28453
4421,黒川郡大和町,宮城県,2018,28304
4421,黒川郡大和町,宮城県,2019,28144
4421,黒川郡大和町,宮城県,2020,28084
4422,黒川郡大郷町,宮城県,1995,10403
4422,黒川郡大郷町,宮城県,1996,10329
4422,黒川郡大郷町,宮城県,1997,10258
4422,黒川郡大郷町,宮城県,1998,10162
4422,黒川郡大郷町,宮城県,1999,10127
4422,黒川郡大郷町,宮城県,2000,10000
4422,黒川郡大郷町,宮城県,2001,9908
4422,黒川郡大郷町,宮城県,2002,9821
4422,黒川郡大郷町,宮城県,2003,9785
4422,黒川郡大郷町,宮城県,2004,9733
4422,黒川郡大郷町,宮城県,2005,9631
4422,黒川郡大郷町,宮城県,2006,9521
4422,黒川郡大郷町,宮城県,2007,9425
4422,黒川郡大郷町,宮城県,2008,9289
4422,黒川郡大郷町,宮城県,2009,9143
4422,黒川郡大郷町,宮城県,2010,9111
4422,黒川郡大郷町,宮城県,2011,8989
4422,黒川郡大郷町,宮城県,2012,8873
4422,黒川郡大郷町,宮城県,2013,8783
4422,黒川郡大郷町,宮城県,2014,8712
4422,黒川郡大郷町,宮城県,2015,8577
4422,黒川郡大郷町,宮城県,2016,8443
4422,黒川郡大郷町,宮城県,2017,8327
4422,黒川郡大郷町,宮城県,2018,8180
4422,黒川郡大郷町,宮城県,2019,8063
4422,黒川郡大郷町,宮城県,2020,7904
4424,黒川郡大衡村,宮城県,1995,6012
4424,黒川郡大衡村,宮城県,1996,6090
4424,黒川郡大衡村,宮城県,1997,6118
4424,黒川郡大衡村,宮城県,1998,6064
4424,黒川郡大衡村,宮城県,1999,6101
4424,黒川郡大衡村,宮城県,2000,6069
4424,黒川郡大衡村,宮城県,2001,6042
4424,黒川郡大衡村,宮城県,2002,5946
4424,黒川郡大衡村,宮城県,2003,5913
4424,黒川郡大衡村,宮城県,2004,5793
4424,黒川郡大衡村,宮城県,2005,5747
4424,黒川郡大衡村,宮城県,2006,5709
4424,黒川郡大衡村,宮城県,2007,5677
4424,黒川郡大衡村,宮城県,2008,5605
4424,黒川郡大衡村,宮城県,2009,5526
4424,黒川郡大衡村,宮城県,2010,5458
4424,黒川郡大衡村,宮城県,2011,5474
4424,黒川郡大衡村,宮城県,2012,5535
4424,黒川郡大衡村,宮城県,2013,5558
4424,黒川郡大衡村,宮城県,2014,5629
4424,黒川郡大衡村,宮城県,2015,5718
4424,黒川郡大衡村,宮城県,2016,5781
4424,黒川郡大衡村,宮城県,2017,5813
4424,黒川郡大衡村,宮城県,2018,5793
